Time,sFH_FMU.E_to_grid,sFH_FMU.Q_DHW,sFH_FMU.Q_err_DHW,sFH_FMU.tot_vio_Kh,sFH_FMU.rev_elec,sFH_FMU.costs_elec,sFH_FMU.table_ts_price_elec.y[1],sFH_FMU.table_HT_NT.y[1],sFH_FMU.ts_T_inside_max,sFH_FMU.ts_T_inside_min,sFH_FMU.TDem_DHW,sFH_FMU.mFlow_DHW,sFH_FMU.dem_e_mob,sFH_FMU.dem_elec,sFH_FMU.price_el,sFH_FMU.Electricity.P_el_dom,sFH_FMU.outputs.outputsDist.t_DHW,sFH_FMU.outputs.outputsDist.t_TES,sFH_FMU.outputs.outputsDist.ch_TES,sFH_FMU.outputs.outputsDist.ch_DHW,sFH_FMU.outputs.outputsGen.power_HP,sFH_FMU.outputs.outputsGen.heat_rod,sFH_FMU.outputs.outputsGen.heat_HP,sFH_FMU.outputs.outputsGen.power_rod,sFH_FMU.outputs.outputsGen.T_supply,sFH_FMU.outputs.outputsGen.T_return,sFH_FMU.outputs.outputsDem.T_Air,sFH_FMU.outputs.outputsDem.dch_DHW,sFH_FMU.outputs.outputsDem.dT_vio,sFH_FMU.outputs.outputsTra.T_return_UFH,sFH_FMU.outputs.outputsTra.T_supply_UFH,sFH_FMU.outputs.outputsTra.Q_conv_UFH,sFH_FMU.outputs.outputsTra.Q_rad_UFH,sFH_FMU.outputs.outputsTra.dch_TES,sFH_FMU.outputs.outputsTra.T_panel_heating1,sFH_FMU.outputs.outputsElec.power_use_PV,sFH_FMU.outputs.outputsElec.power_to_grid_PV,sFH_FMU.outputs.outputsElec.power_to_BAT_PV,sFH_FMU.outputs.outputsElec.power_use_BAT,sFH_FMU.outputs.outputsElec.power_to_grid_BAT,sFH_FMU.outputs.outputsElec.power_to_BAT_from_grid,sFH_FMU.outputs.outputsElec.ch_BAT,sFH_FMU.outputs.outputsElec.dch_BAT,sFH_FMU.outputs.outputsElec.soc_BAT,sFH_FMU.outputs.outputsElec.power_to_grid,sFH_FMU.outputs.outputsElec.power_from_grid,sFH_FMU.outputs.outputsElec.res_elec
538200,0,22.051672,0.31033906,18.63561,0,113.84582,0.24268775,0.316,291.65,291.15,283.15,0,0,60.470715,0.000346,60.470715,310.9415,319.84027,0,0,0,0,0,0,321.7914,320.70886,291.38467,0,0,292.30334,304.6869,41.806305,-56.607174,0,291.46967,0,0,0,0,0,7.263441e-05,0,0,0.19590263,0,60.470715,60.470715
539100,0,22.051672,0.31033906,18.63561,0,113.84949,0.24268775,0.316,291.65,291.15,283.15,0,0,61.331654,0.000346,61.331654,310.92636,319.818,0,0,0,0,0,0,321.7914,320.70886,291.3567,0,0,292.2889,304.67242,41.41493,-56.60352,0,291.441,0,0,0,0,0,7.263441e-05,0,0,0.19589584,0,61.331654,61.331654
540000,0,22.051672,0.31033906,18.63561,0,113.85321,0.29587263,0.376,291.65,291.15,283.15,0,0,60.687965,0.000346,60.687965,310.91125,319.79575,0,0,0,0,0,0,321.7914,320.70886,291.3291,0,0,292.27463,304.65814,41.000515,-56.550632,0,291.4127,0,0,0,0,0,7.263441e-05,0,0,0.19588903,0,60.687965,60.687965
540900,0,22.051672,0.31033906,18.63561,0,113.8577,0.29587263,0.376,291.65,291.15,283.15,0,0,61.68361,0.000346,61.68361,310.89615,319.7735,0,0,0,0,0,0,321.7914,320.70886,291.30182,0,0,292.26047,304.644,40.56117,-56.47336,0,291.3846,0,0,0,0,0,7.263441e-05,0,0,0.19588223,0,61.68361,61.68361
541800,0,22.051672,0.31033906,18.63561,0,113.86226,0.29587263,0.376,291.65,291.15,283.15,0,0,60.670204,0.000346,60.670204,310.88107,319.75125,0,0,0,0,0,0,321.7914,320.70886,291.27493,0,0,292.24652,304.63004,40.09255,-56.35315,0,291.35693,0,0,0,0,0,7.263441e-05,0,0,0.19587542,0,60.670204,60.670204
542700,0,22.051672,0.31033906,18.63561,0,113.866745,0.29587263,0.376,291.65,291.15,283.15,0,0,60.95846,0.000346,60.95846,310.866,319.72903,0,0,0,0,0,0,321.7914,320.70886,291.24817,0,0,292.23267,304.61618,39.64462,-56.21231,0,291.3294,0,0,0,0,0,7.263441e-05,0,0,0.19586863,0,60.95846,60.95846
543600,0,22.051672,0.31033906,18.63561,0,113.871254,0.3221485,0.376,291.65,291.15,300.15,0.05666667,0,103.48005,0.000346,103.48005,310.85095,319.70685,0,0,0,0,0,0,321.7914,320.70886,291.22134,3892.191,0,292.2188,304.60236,39.26697,-56.088326,0,291.3019,0,0,0,0,0,7.263441e-05,0,0,0.19586182,0,103.48005,103.48005
544500,0,23.059319,0.31033906,18.63561,0,114.167206,0.3221485,0.376,291.65,291.15,283.15,0,0,646.1254,0.000346,646.1254,312.5576,319.68466,0,6651.029,3734.723,0,7000,0,323.1496,315.5799,291.19434,0,0,292.20496,304.58847,38.94787,-56.013126,0,291.27435,0,0,0,0,0,7.263441e-05,0,0,0.19585502,0,4380.848,4380.848
545400,0,23.059319,0.31033906,18.63561,0,114.52985,0.3221485,0.376,291.65,291.15,286.15,0.01,0,2573.1306,0.000346,2573.1306,317.0542,319.6625,0,6283.2354,3936.1316,0,6888.3667,0,327.5412,320.3901,291.1674,130.27353,0,292.1911,304.57462,38.62826,-55.96898,0,291.24686,0,0,0,0,0,7.263441e-05,0,0,0.19584823,0,6509.262,6509.262
546300,0,23.090698,0.31033906,18.649433,0,114.996315,0.3221485,0.376,291.65,291.15,283.15,0,0,2141.0308,0.000346,2141.0308,320.82965,317.32547,0,4598.014,2689.064,0,4666.971,0,328.5745,323.34137,292.0772,0,0.42721727,295.15213,308.44977,1837.1979,2168.6506,0,295.76083,0,0,0,0,0,7.263441e-05,0,0,0.19584142,0,4830.0947,4830.0947
547200,0,23.090698,0.31033906,18.684048,0,115.34876,0.33972907,0.376,294.15,293.65,286.15,0.01,0,854.38226,0.000346,854.38226,323.55154,317.30527,0,3149.0513,1821.4268,0,3162.5474,0,328.8467,325.2627,291.33255,130.66353,2.3174605,291.66025,319.74527,126.64371,109.64385,38958.355,291.58646,0,0,0,0,0,7.263441e-05,0,0,0.19583462,0,2675.809,2675.809
548100,0,23.122078,0.31033906,18.889555,0,115.54857,0.33972907,0.376,294.15,293.65,286.15,0.01,0,2399.6355,0.000346,2399.6355,325.29898,309.2071,2116.8918,0,1211.3485,0,2104.1943,0,328.82666,326.4174,293.51987,125.86803,0.13012667,306.1064,311.4056,3557.0046,4651.8394,7350.8257,300.6517,0,0,0,0,0,7.263441e-05,0,0,0.19582783,0,3610.984,3610.984
549000,0,23.15346,0.31033906,18.976627,0,115.855034,0.33972907,0.376,294.15,293.65,286.15,0.01,0,1479.9547,0.000346,1479.9547,326.57257,304.72214,1910.4441,0,1208.4009,0,2100,0,329.81293,327.6386,293.06256,125.877495,0.5874338,302.33972,306.32935,2608.7432,3406.3245,5534.2295,298.29312,0,0,0,0,0,7.263441e-05,0,0,0.19582102,0,2688.3557,2688.3557
549900,0,23.18484,0.31033906,19.17663,0,116.08255,0.33972907,0.376,294.15,293.65,286.15,0.01,0,195.55347,0.000346,195.55347,327.80887,301.36755,1912.627,0,1207.8679,0,2100,0,331.1234,328.9466,292.65442,125.97706,0.9955917,299.5903,302.56226,1956.7731,2524.8552,4122.5747,296.57776,39.6107,0,0,0,0,7.263441e-05,0,0,0.19581422,0,1363.8108,1403.4214
550800,0,23.216219,0.31033906,19.46608,0,116.19454,0.34158632,0.376,294.15,293.65,286.15,0.01,0,397.96838,0.000346,397.96838,329.04688,298.86398,1916.211,0,1207.335,0,2100,0,332.40723,330.22635,292.3443,126.03266,1.3057139,297.536,299.75644,1469.5889,1869.0636,3080.0688,295.29083,135.06195,0,0,0,0,7.263441e-05,0,0,0.19580743,0,1470.2415,1605.3033
551700,0,23.247599,0.31033906,19.802263,0,116.31548,0.34158632,0.376,294.15,293.65,283.15,0,0,120.4528,0.000346,120.4528,330.28586,297.00412,1918.2981,0,1206.802,0,2100,0,333.67172,331.48846,292.2235,0,1.4264855,296.02145,297.6652,1067.1288,1400.84,2280.0942,294.36313,239.70154,0,0,0,0,7.263441e-05,0,0,0.19580062,0,1087.5533,1327.2549
552600,0,23.247599,0.31033906,20.181122,0,116.405235,0.34158632,0.376,294.15,293.65,286.15,0.01,0,122.50988,0.000346,122.50988,331.60666,295.61838,1905.5297,0,1206.269,0,2100,0,335.00165,332.83295,292.05106,129.23404,1.5989408,294.88202,296.1127,794.69696,1047.9127,1707.1445,293.64444,300.68378,0,0,0,0,7.263441e-05,0,0,0.19579382,0,1028.0952,1328.7789
553500,0,23.278978,0.31033906,20.59891,0,116.49216,0.34158632,0.376,294.15,293.65,283.15,0,0,127.10358,0.000346,127.10358,332.84308,294.57904,1921.1702,0,1205.7361,0,2100,0,336.26556,334.07904,291.91223,0,1.7377576,294.0257,294.95016,592.5098,786.00037,1282.386,293.10022,319.92563,0,0,0,0,7.263441e-05,0,0,0.19578703,0,1012.91406,1332.8397
554400,0,23.278978,0.31033906,21.047447,0,116.57796,0.34057328,0.376,294.15,293.65,283.15,0,0,1998.902,0.000346,1998.902,334.16357,293.7973,1907.39,0,1205.2031,0,2100,0,337.5792,335.40836,291.80374,0,1.8462704,293.38058,294.07654,441.05374,591.2642,965.3961,292.68805,335.19812,0,0,0,0,7.263441e-05,0,0,0.19578023,0,2868.907,3204.105
555300,0,23.278978,0.31033906,21.427078,0,116.9323,0.34057328,0.376,294.15,293.65,283.15,0,0,1155.2993,0.000346,1155.2993,334.19232,298.86066,6721.924,0,2573.315,0,7000,0,305.43045,297.7801,292.38327,0,1.2667329,298.2213,301.03217,1598.4788,2024.5688,3899.0864,295.58823,345.77603,0,0,0,0,7.263441e-05,0,0,0.19577344,0,3382.8381,3728.6143
556200,0,23.278978,0.31033906,21.721489,0,117.22468,0.34057328,0.376,294.15,293.65,285.15,0.003333333,0,220.51439,0.000346,220.51439,334.15887,300.56317,6799.4063,0,2676.138,0,7000,0,307.01575,299.2772,292.56448,28.710287,1.0855266,299.47397,302.8094,1888.238,2403.2258,4626.7744,296.3504,350.85815,0,0,0,0,7.263441e-05,0,0,0.19576663,0,2545.794,2896.652
557100,0,23.285952,0.31033906,21.971178,0,117.44484,0.34057328,0.376,294.15,293.65,283.15,0,0,251.17729,0.000346,251.17729,334.10538,301.88354,6842.9595,0,2753.7043,0,7000,0,308.2489,300.4608,292.7315,0,0.9184901,300.49295,304.20078,2125.3745,2721.4678,5143.349,296.99292,352.8873,0,0,0,0,7.263441e-05,0,0,0.19575983,0,2651.9941,3004.8816
558000,0,23.285952,0.31033906,22.18297,0,117.67307,0.3504716,0.376,294.15,293.65,283.15,0,0,82.86299,0.000346,82.86299,334.07202,302.91492,6877.1724,0,2810.2632,0,7000,0,309.21317,301.38608,292.86838,0,0.7816363,301.29025,305.28738,2308.8118,2969.9177,5544.6455,297.49756,354.88245,0,0,0,0,7.263441e-05,0,0,0.19575304,0,2538.2437,2893.126
558900,0,23.285952,0.31033906,22.363947,0,117.897415,0.3504716,0.376,294.15,293.65,283.15,0,0,144.82486,0.000346,144.82486,334.03867,303.72296,6903.816,0,2855.2244,0,7000,0,309.96893,302.11154,292.9806,0,0.6693939,301.91605,306.13846,2451.2449,3163.888,5857.133,297.8954,356.90607,0,0,0,0,7.263441e-05,0,0,0.19574624,0,2643.1433,3000.0493
559800,0,23.285952,0.31033906,22.51939,0,118.13052,0.3504716,0.376,294.15,293.65,286.15,0.01,0,179.08401,0.000346,179.08401,334.00537,304.35614,6924.5195,0,2890.9893,0,7000,0,310.5615,302.68054,293.0735,126.27176,0.57651734,302.4076,306.80505,2561.6816,3314.971,6099.9746,298.2097,358.988,0,0,0,0,7.263441e-05,0,0,0.19573945,0,2711.0854,3070.0732
560700,0,23.317331,0.31033906,22.653536,0,118.36928,0.3504716,0.376,294.15,293.65,286.15,0.01,0,282.23273,0.000346,282.23273,333.8831,304.8529,6940.589,0,2919.8716,0,7000,0,311.02676,303.1275,293.15112,125.506424,0.49887088,302.79443,307.3278,2647.2546,3432.4878,6288.4644,298.4589,361.16663,0,0,0,0,7.263441e-05,0,0,0.19573265,0,2840.9375,3202.1042
561600,0,23.348711,0.31033906,22.769855,0,118.61917,0.35148463,0.376,294.15,293.65,283.15,0,1480,294.88705,0.000346,1774.8871,333.76102,305.2445,6953.085,0,2943.7449,0,7000,0,311.39383,303.48035,293.21686,0,0.43313062,303.10056,307.73956,2713.9053,3522.8127,6435.029,298.6583,363.47263,0,0,0,0,7.263441e-05,0,0,0.19572586,0,4355.159,4718.632
562500,0,23.348711,0.31033906,22.85911,0,119.00277,0.35148463,0.376,294.15,293.65,283.15,0,3700,2008.3193,0.000346,5708.3193,333.728,305.55887,6961.5005,0,2967.482,0,7000,0,311.69083,303.7678,293.33707,0,0.31293312,303.35593,308.0679,2744.4258,3601.6912,6536.2666,298.83966,365.98477,0,0,0,0,7.263441e-05,0,0,0.19571906,0,8309.816,8675.801
563400,0,23.348711,0.31033906,22.930677,0,119.73393,0.35148463,0.376,294.15,293.65,283.15,0,3700,2922.7454,0.000346,6622.745,333.69495,305.8117,6969.4365,0,2992.1062,0,7000,0,311.92892,303.99686,293.38818,0,0.2618039,303.55588,308.33316,2785.4958,3658.9993,6626.836,298.97314,368.7025,0,0,0,0,7.263441e-05,0,0,0.19571227,0,9246.149,9614.852
564300,0,23.348711,0.31033906,22.99069,0,120.54745,0.35148463,0.376,294.15,293.65,328.15,0.008888889,246.66667,4489.7793,0.000346,4736.4463,333.66193,306.0136,6975.5254,0,3014.2166,0,7000,0,312.11896,304.17996,293.43088,1669.3938,0.21913734,303.71622,308.54486,2818.1284,3703.4785,6698.0776,299.08124,366.20044,0,0,0,0,7.263441e-05,0,0,0.19570547,0,7384.4624,7750.6626
565200,0,23.767113,0.31033906,23.040625,0,121.197586,0.3504294,0.376,294.15,293.65,283.15,0,0,5207.0176,0.000346,5207.0176,332.44348,306.17535,6980.252,0,3030.4043,0,7000,0,312.27142,304.32706,293.46878,0,0.18120606,303.84567,308.71423,2843.5413,3737.7148,6753.4727,299.17014,353.6396,0,0,0,0,7.263441e-05,0,0,0.19569868,0,7883.782,8237.422
566100,0,23.767113,0.31033906,23.079,0,121.88956,0.3504294,0.376,294.15,293.65,283.15,0,0,3808.717,0.000346,3808.717,332.41208,306.3073,6983.6357,0,3038.3176,0,7000,0,312.39655,304.44833,293.51752,0,0.13248557,303.95416,308.85175,2858.5764,3766.476,6793.719,299.249,331.8507,0,0,0,0,7.263441e-05,0,0,0.19569188,0,6515.184,6847.0347
567000,0,23.767113,0.31033906,23.107805,0,122.46173,0.3504294,0.376,294.15,293.65,283.15,0,0,2259.3982,0.000346,2259.3982,332.3802,306.4158,6986.549,0,3040.8376,0,7000,0,312.4995,304.54794,293.55154,0,0.0984508,304.04303,308.96487,2873.5178,3788.261,6827.379,299.313,301.8055,0,0,0,0,7.263441e-05,0,0,0.19568509,0,4998.4307,5300.236
567900,0,23.767113,0.31033906,23.127981,0,122.90138,0.3504294,0.376,294.15,293.65,283.15,0,0,2000.2699,0.000346,2000.2699,332.34833,306.50433,6988.773,0,3042.432,0,7000,0,312.5837,304.6296,293.58252,0,0.06748352,304.11636,309.05698,2885.047,3805.1765,6853.397,299.36707,267.99374,0,0,0,0,7.263441e-05,0,0,0.1956783,0,4774.708,5042.7017
568800,0,23.767113,0.31033906,23.141273,0,123.32136,0.357584,0.376,294.15,293.65,283.15,0,0,1444.7915,0.000346,1444.7915,332.3165,306.5792,6990.569,0,3047.7253,0,7000,0,312.6551,304.69897,293.61072,0,0.039296772,304.17902,309.13474,2894.275,3820.0476,6874.3354,299.41376,234.25261,0,0,0,0,7.263441e-05,0,0,0.1956715,0,4258.264,4492.517
569700,0,23.767113,0.31033906,23.159765,0,123.703995,0.357584,0.376,294.15,293.65,283.15,0,0,126.089294,0.000346,126.089294,332.28467,306.637,6993.31,0,3058.75,0,7000,0,312.70847,304.74924,293.57114,0,0.07887181,304.2196,309.1965,2923.321,3823.1812,6903.741,299.43243,200.5608,0,0,0,0,7.263441e-05,0,0,0.1956647,0,2984.2786,3184.8394
570600,0,23.767113,0.31033906,23.177345,0,123.97291,0.357584,0.376,294.15,293.65,286.15,0.01,0,182.62645,0.000346,182.62645,332.2529,306.6829,6994.1343,0,3072.9524,0,7000,0,312.752,304.79184,293.58887,124.92915,0.061146237,304.2586,309.24408,2929.528,3829.8018,6915.626,299.4626,166.83371,0,0,0,0,7.263441e-05,0,0,0.19565791,0,3088.745,3255.5789
571500,0,23.798492,0.31033906,23.190285,0,124.25122,0.357584,0.376,294.15,293.65,283.15,0,0,259.55838,0.000346,259.55838,332.1323,306.72226,6994.8887,0,3086.6294,0,7000,0,312.7899,304.82886,293.60706,0,0.042954627,304.29282,309.28464,2934.1292,3835.179,6924.475,299.49002,133.04265,0,0,0,0,7.263441e-05,0,0,0.19565111,0,3213.145,3346.1877
572400,0,23.798492,0.31033906,23.198284,0,124.540855,0.40036407,0.376,294.15,293.65,283.15,0,0,250.0236,0.000346,250.0236,332.10068,306.7563,6995.462,0,3095.8645,0,7000,0,312.82278,304.8611,293.62503,0,0.024964273,304.3229,309.3196,2937.5266,3839.7566,6931.189,299.5148,99.269905,0,0,0,0,7.263441e-05,0,0,0.19564432,0,3246.6182,3345.888
573300,0,23.798492,0.31033906,23.204693,0,124.86775,0.40036407,0.376,294.15,293.65,283.15,0,0,253.80916,0.000346,253.80916,332.06906,306.7859,6996.182,0,3101.0078,0,7000,0,312.85117,304.88864,293.63,0,0.019991497,304.3479,309.3503,2944.4844,3841.5872,6939.1245,299.53372,65.94641,0,0,0,0,7.263441e-05,0,0,0.19563752,0,3288.8706,3354.8171
574200,0,23.798492,0.31033906,23.207556,0,125.19876,0.40036407,0.376,294.15,293.65,286.15,0.01,0,86.958534,0.000346,86.958534,332.03745,306.81207,6996.4604,0,3105.0671,0,7000,0,312.87665,304.91382,293.64722,125.21121,0.0027880683,304.3719,309.377,2946.387,3844.0403,6942.865,299.55475,33.941162,0,0,0,0,7.263441e-05,0,0,0.19563073,0,3158.0845,3192.0256
575100,0,23.829872,0.31033906,23.207605,0,125.51693,0.40036407,0.376,294.15,293.65,283.15,0,0,97.6603,0.000346,97.6603,331.917,306.83612,6996.69,0,3108.0051,0,7000,0,312.90024,304.93713,293.66486,0,0,304.39438,309.40143,2947.6887,3845.9956,6945.561,299.575,-0,-0,-0,0,0,7.263441e-05,0,0,0.19562393,-0,3205.6653,3205.6653
576000,0,23.829872,0.31033906,23.207605,0,125.930916,0.42626005,0.376,294.15,293.65,283.15,0,0,188.14792,0.000346,188.14792,331.88556,307.3211,8883.335,0,3120.4517,0,7000,0,315.35938,305.24905,293.71936,0,0,305.02747,310.4103,3089.946,4016.3394,7466.861,299.91473,0,0,0,0,0,7.263441e-05,0,0,0.19561715,0,3308.5996,3308.5996
576900,0,23.829872,0.31033906,23.207605,0,126.28472,0.42626005,0.376,294.15,293.65,283.15,0,0,297.2126,0.000346,297.2126,331.8541,307.23474,7011.076,0,3132.1577,0,7000,0,313.2785,305.29904,293.74722,0,0,304.70963,309.81967,3011.5923,3936.6938,7088.4272,299.78552,0,0,0,0,0,7.263441e-05,0,0,0.19561036,0,3429.37,3429.37
577800,0,23.829872,0.31033906,23.207605,0,126.64991,0.42626005,0.376,294.15,293.65,286.15,0.01,0,379.0123,0.000346,379.0123,331.82266,307.1776,7006.335,0,3127.3135,0,7000,0,313.22287,305.24878,293.75604,125.203995,0,304.67004,309.75848,2998.2598,3917.865,7058.4663,299.7676,0,0,0,0,0,7.263441e-05,0,0,0.19560356,0,3506.3257,3506.3257
578700,0,23.861252,0.31033906,23.207605,0,127.0233,0.42626005,0.376,294.15,293.65,283.15,0,0,376.42526,0.000346,376.42526,331.7024,307.13763,7004.282,0,3122.7673,0,7000,0,313.18677,305.21506,293.7688,0,0,304.6439,309.71524,2987.351,3903.6262,7034.763,299.75845,0,0,0,0,0,7.263441e-05,0,0,0.19559677,0,3499.1926,3499.1926
579600,0,23.861252,0.31033906,23.207605,0,127.39592,0.5130865,0.376,294.15,293.65,283.15,0,0,383.35367,0.000346,383.35367,331.6711,307.1109,7002.7134,0,3117.8247,0,7000,0,313.16312,305.19318,293.78323,0,0,304.6279,309.68597,2978.9375,3891.522,7016.3384,299.75604,0,0,0,0,0,7.263441e-05,0,0,0.19558997,0,3501.1782,3501.1782
580500,0,23.861252,0.31033906,23.207605,0,127.844635,0.5130865,0.376,294.15,293.65,283.15,0,0,522.7318,0.000346,522.7318,331.63983,307.0992,7000.1797,0,3111.4587,0,7000,0,313.15552,305.18845,293.86343,0,0,304.63208,309.67062,2950.8352,3890.8005,6989.2397,299.77988,0,0,0,0,0,7.263441e-05,0,0,0.1955832,0,3634.1904,3634.1904
581400,0,23.861252,0.31033906,23.207605,0,128.31029,0.5130865,0.376,294.15,293.65,283.15,0,0,553.52386,0.000346,553.52386,331.60858,307.09796,6999.5605,0,3103.326,0,7000,0,313.1563,305.18994,293.88495,0,0,304.63647,309.668,2945.6255,3886.3281,6979.5103,299.791,0,0,0,0,0,7.263441e-05,0,0,0.1955764,0,3656.8499,3656.8499
582300,0,23.861252,0.31033906,23.207605,0,128.77882,0.5130865,0.376,294.15,293.65,283.15,0,740,508.4328,0.000346,1248.4327,331.57736,307.10193,6998.972,0,3095.0525,0,7000,0,313.16144,305.19574,293.90536,0,0,304.64447,309.67096,2941.8787,3882.8796,6972.535,299.80386,0,0,0,0,0,7.263441e-05,0,0,0.1955696,0,4343.4854,4343.4854
583200,0,23.861252,0.31033906,23.207605,0,129.33542,0.53566897,0.376,294.15,293.65,295,0.01,3700,480.4653,0.000346,4180.4653,331.54614,307.1101,6998.535,0,3088.5015,0,7000,0,313.1705,305.2053,293.9259,493.80078,0,304.65567,309.67844,2939.0615,3880.0989,6967.3594,299.81876,0,0,0,0,0,7.263441e-05,0,0,0.19556281,0,7268.967,7268.967
584100,0,23.985203,0.31033906,23.207605,0,130.30852,0.53566897,0.376,294.15,293.65,285.15,0.003333333,3700,435.5717,0.000346,4135.572,331.16382,307.12186,6997.9272,0,3083.8003,0,7000,0,313.1833,305.21878,293.95944,27.892185,0,304.67136,309.6893,2932.4634,3879.948,6960.672,299.83905,0,0,0,0,0,7.263441e-05,0,0,0.19555603,0,7219.372,7219.372
585000,0,23.992176,0.31033906,23.207605,0,131.27505,0.53566897,0.376,294.15,293.65,285.15,0.003333333,3700,254.16185,0.000346,3954.1619,331.11337,307.1364,6997.7466,0,3080.7122,0,7000,0,313.19836,305.23407,293.98044,27.880747,0,304.6874,309.70346,2930.8318,3879.1692,6958.05,299.8568,0,0,0,0,0,7.263441e-05,0,0,0.19554923,0,7034.874,7034.874
585900,0,23.99915,0.31033906,23.207605,0,132.21712,0.53566897,0.376,294.15,293.65,283.15,0,3700,310.11252,0.000346,4010.1125,331.0628,307.15228,6997.61,0,3080.6309,0,7000,0,313.21457,305.25043,294.00046,0,0,304.70428,309.71912,2929.7935,3878.6929,6956.3276,299.87473,0,0,0,0,0,7.263441e-05,0,0,0.19554244,0,7090.743,7090.743
586800,0,23.99915,0.31033906,23.207605,0,133.16696,0.50029683,0.376,294.15,293.65,286.15,0.01,3700,468.71155,0.000346,4168.7114,331.03204,307.16898,6997.53,0,3084.9954,0,7000,0,313.23145,305.2674,294.01935,125.34919,0,304.7216,309.73563,2929.2664,3878.454,6955.275,299.89255,0,0,0,0,0,7.263441e-05,0,0,0.19553566,0,7253.707,7253.707
587700,0,24.030529,0.31033906,23.207605,0,134.07477,0.50029683,0.376,294.15,293.65,283.15,0,3700,996.4829,0.000346,4696.483,330.9124,307.1861,6997.5024,0,3093.8633,0,7000,0,313.24866,305.28464,294.03683,0,0,304.73895,309.7527,2929.2493,3878.352,6954.821,299.91003,0,0,0,0,0,7.263441e-05,0,0,0.19552886,0,7790.346,7790.346
588600,0,24.030529,0.31033906,23.207605,0,135.04991,0.50029683,0.376,294.15,293.65,283.15,0,3453.3333,1453.3135,0.000346,4906.647,330.8818,307.20334,6997.5083,0,3105.6677,0,7000,0,313.26596,305.3019,294.05325,0,0,304.75623,309.76993,2929.5908,3878.3157,6954.7817,299.9271,0,0,0,0,0,7.263441e-05,0,0,0.19552208,0,8012.3145,8012.3145
589500,0,24.030529,0.31033906,23.207605,0,136.0529,0.50029683,0.376,294.15,293.65,283.15,0,3700,1603.2214,0.000346,5303.2217,330.8512,307.22052,6997.534,0,3119.4192,0,7000,0,313.2831,305.31906,294.0688,0,0,304.7733,309.78714,2930.1572,3878.3083,6954.99,299.9438,0,0,0,0,0,7.263441e-05,0,0,0.19551529,0,8422.641,8422.641
590400,0,24.030529,0.31033906,23.207605,0,137.1074,0.4734511,0.376,294.15,293.65,283.15,0,3700,1642.6499,0.000346,5342.65,330.8206,307.23752,6997.5703,0,3134.1318,0,7000,0,313.30005,305.33597,294.08368,0,0,304.79007,309.80417,2930.856,3878.3054,6955.3447,299.96008,0,0,0,0,0,7.263441e-05,0,0,0.1955085,0,8476.781,8476.781
591300,0,24.030529,0.31033906,23.2083,0,138.35799,0.4734511,0.376,294.15,293.65,283.15,0,3700,1629.572,0.000346,5329.5723,330.79,309.79446,9172.446,0,3212.1396,2000,7000,2061.8557,316.5591,306.11975,293.57452,0,0.07549006,303.26144,312.75,1786.527,2419.5125,13162.134,297.15652,0,0,0,0,0,7.263441e-05,0,0,0.19550171,0,10603.567,10603.567
592200,0,24.030529,0.31033906,23.211565,0,139.6178,0.4734511,0.376,294.15,293.65,295.15,0.017777778,0,892.06335,0.000346,892.06335,330.75946,311.33936,9376.424,0,3320.089,2000,7000,2061.8557,317.9949,307.3234,293.5913,889.0053,0.058685206,305.3907,315.27573,2489.3232,3161.8496,13712.112,298.58243,0,0,0,0,0,7.263441e-05,0,0,0.19549492,0,6274.008,6274.008
593100,0,24.253675,0.31033906,23.214138,0,140.36542,0.4734511,0.376,294.15,293.65,283.15,0,0,613.6393,0.000346,613.6393,330.0967,312.48257,9085.177,0,3403.974,2000,7000,2061.8557,319.04672,308.7067,293.83844,0,0,308.1166,316.396,3669.8884,4542.6353,11484.81,301.19662,0,0,0,0,0,7.263441e-05,0,0,0.19548814,0,6079.469,6079.469
594000,0,24.253675,0.31033906,23.21736,0,141.09262,0.45124853,0.376,294.15,293.65,283.15,0,0,547.9053,0.000346,547.9053,330.06702,313.97974,8705.737,0,3500.4119,2000,7000,2061.8557,320.32788,310.41968,294.21957,0,0.06957893,298.40305,310.38422,3355.3696,4394.7847,0,300.94714,0,0,0,0,0,7.263441e-05,0,0,0.19548135,0,6110.173,6110.173
594900,0,24.253675,0.31033906,23.221138,0,141.78827,0.45124853,0.376,294.15,293.65,286.15,0.01,0,545.74976,0.000346,545.74976,330.03708,315.95547,8382.393,0,3607.0007,2000,7000,2061.8557,321.9103,312.37012,293.8694,125.3228,0,296.04196,308.3639,1775.1672,2539.1223,0,297.42862,0,0,0,0,0,7.263441e-05,0,0,0.19547457,0,6214.606,6214.606
595800,0,24.285057,0.31033906,23.226103,0,142.49211,0.45124853,0.376,294.15,293.65,297.15,0.046666667,0,613.46204,0.000346,613.46204,329.91827,316.5983,9677.382,0,3674.0042,2000,7000,2061.8557,322.9381,311.92404,293.6193,2733.1272,0.030719753,309.07822,320.71964,3513.6768,4266.463,16148.49,300.66425,0,0,0,0,0,7.263441e-05,0,0,0.19546777,0,6349.322,6349.322
596700,0,24.968443,0.31033906,23.229368,0,143.20949,0.45124853,0.376,294.15,293.65,283.15,0,0,619.74695,0.000346,619.74695,327.95212,316.593,9013.907,0,3688.372,2000,7000,2061.8557,323.0079,312.74896,294.14734,0,0,311.64172,320.24097,4767.25,5897.315,11928.516,303.70572,0,0,0,0,0,7.263441e-05,0,0,0.19546099,0,6369.9746,6369.9746
