Electricity.Timestep;Sum [kWh]
304785;0.025700351
304800;0.041522045
304815;0.042643465
304830;0.058602627
304845;0.060531531
304860;0.058456795
304875;0.058353707
304890;0.042983628
304905;0.042657642
304920;0.018082025
304935;0.052336149
304950;0.056603179
304965;0.058619248
304980;0.074778158
304995;0.292322358
305010;0.290735711
305025;0.295048084
305040;0.29456964
305055;0.224677636
305070;0.01615921
305085;0.016081271
305100;0.066877369
305115;0.081489545
305130;0.086864738
305145;0.097721041
305160;0.088853015
305175;0.075540966
305190;0.096011332
305205;0.081126002
305220;0.078790726
305235;0.04962034
305250;0.015176843
305265;0.015339175
305280;0.015264861
305295;0.015326098
305310;0.014897548
305325;0.015323861
305340;0.01505954
305355;0.015221075
305370;0.015340776
305385;0.015328726
305400;0.015223021
305415;0.015198911
305430;0.015093934
305445;0.035105796
305460;0.03737171
305475;0.052019762
305490;0.054977074
305505;0.033069253
305520;0.034315091
305535;0.017191572
305550;0.016299822
305565;0.016084195
305580;0.01556611
305595;0.015712068
305610;0.015137734
305625;0.015104575
305640;0.015342345
305655;0.015256854
305670;0.015358202
305685;0.434332043
305700;0.452008013
305715;0.157539418
305730;0.181751538
305745;0.285694045
305760;0.462412188
305775;0.483342697
305790;0.033114603
305805;0.148912915
305820;0.042977258
305835;0.040022263
305850;0.025782813
305865;0.036094691
305880;0.171455383
305895;0.033859806
305910;0.034053422
305925;0.031905529
305940;0.031301062
305955;0.315069939
305970;0.797528551
305985;0.620840883
306000;0.083600571
306015;0.034711105
306030;0.01604964
306045;0.030161648
306060;0.036619297
306075;0.03627846
306090;0.036167288
306105;0.038861773
306120;0.039204664
306135;0.038468632
306150;0.054235487
306165;0.035467699
306180;0.031370092
306195;0.036432807
306210;0.05351374
306225;0.054212392
306240;0.051403801
306255;0.051419662
306270;0.035331987
306285;0.036321979
306300;0.03567142
306315;0.035084194
306330;0.036922555
306345;0.050975052
306360;0.030588585
306375;0.031177686
306390;0.044460928
306405;0.047882559
306420;0.049101949
306435;0.045609425
306450;0.031168674
306465;0.031689692
306480;0.032349134
306495;0.173127188
306510;0.313799502
306525;0.322090543
306540;0.36760891
306555;0.372147926
306570;0.139361377
306585;0.085672252
306600;0.08680833
306615;0.053081485
306630;0.03997693
306645;0.040241609
306660;0.02894054
306675;0.032714685
306690;0.033145052
306705;0.033044338
306720;0.022149535
306735;0.015108369
306750;0.015196747
306765;0.015357524
306780;0.015403872
306795;0.015320388
306810;0.015017233
306825;0.015240349
306840;0.033885005
306855;0.036999413
306870;0.037516055
306885;0.037604087
306900;0.023911424
306915;0.015161522
306930;0.015088846
306945;0.015979696
306960;0.022537227
306975;0.034239791
306990;0.033688371
307005;0.034043974
307020;0.029803859
307035;0.015494446
307050;0.015305151
307065;0.015300131
307080;0.015183374
307095;0.354610644
307110;0.44442888
307125;0.385625018
307140;0.025390213
307155;0.021346962
307170;0.360688441
307185;0.497831523
307200;0.232904795
307215;0.042314592
307230;0.031171104
307245;0.031467089
307260;0.030888492
307275;0.545165303
307290;0.111777792
307305;0.09530033
307320;0.091062306
307335;0.086461322
307350;0.405388845
307365;0.115316117
307380;0.042067737
307395;0.654833769
307410;0.908657764
307425;0.369869735
307440;0.046449121
307455;0.037430314
307470;0.038838651
307485;0.03851522
307500;0.03342602
307515;0.017802535
307530;0.020918351
307545;0.021084165
307560;0.021166106
307575;0.029158455
307590;0.034932669
307605;0.292833069
307620;0.122182608
307635;0.053435487
307650;0.043456032
307665;0.035799962
307680;0.035843533
307695;0.036109316
307710;0.020446518
307725;0.015626452
307740;0.015459836
307755;0.025521042
307770;0.038179185
307785;0.053748278
307800;0.063324902
307815;0.061236326
307830;0.042681936
307845;0.042382684
307860;0.042628784
307875;0.054863884
307890;0.047495291
307905;0.143787902
307920;0.283837497
307935;0.286129639
307950;0.292482807
307965;0.090823654
307980;0.099013802
307995;0.098558314
308010;0.11149057
308025;0.074525426
308040;0.067776172
308055;0.067564895
308070;0.067546945
308085;0.081561641
308100;0.090375398
308115;0.086774114
308130;0.037284859
308145;0.032796982
308160;0.015257985
308175;0.015097412
308190;0.015511493
308205;0.01548164
308220;0.018215559
308235;0.032907248
308250;0.031663725
308265;0.032417977
308280;0.02974428
308295;0.015038048
308310;0.015559721
308325;0.015105499
308340;0.015647886
308355;0.01601411
308370;0.016084691
308385;0.015848674
308400;0.016075614
308415;0.020221909
308430;0.038541285
308445;0.038465603
308460;0.037610345
308475;0.02870207
308490;0.015109698
308505;0.015436173
308520;0.015197168
308535;0.025592814
308550;0.032875135
308565;0.032886014
308580;0.033073118
308595;0.021021535
308610;0.519742995
308625;0.47655251
308640;0.069538993
308655;0.26030404
308670;0.150225348
308685;0.039810446
308700;0.286289792
308715;0.508020684
308730;0.621257068
308745;0.466068169
308760;0.050440616
308775;0.043791072
308790;0.035894993
308805;0.015315997
308820;0.015161473
308835;0.048252403
308850;0.060518868
308865;0.38044111
308880;0.80706809
308895;0.516169621
308910;0.073903558
308925;0.027392804
308940;0.031656132
308955;0.030659896
308970;0.148766306
308985;0.530419373
309000;0.517588299
309015;0.514859634
309030;0.05300791
309045;0.07073986
309060;0.53389822
309075;0.267265418
309090;0.057543512
309105;0.072300542
309120;0.025994718
309135;0.047703667
309150;0.055610183
309165;0.034789856
309180;0.031948856
309195;0.016619574
309210;0.015370875
309225;0.01531341
309240;0.01527043
309255;0.024554474
309270;0.03772068
309285;0.03728517
309300;0.038321505
309315;0.024378345
309330;0.116847141
309345;0.273638556
309360;0.266507401
309375;0.26666115
309390;0.279152956
309405;0.09044473
309420;0.040627636
309435;0.04068136
309450;0.054343886
309465;0.100120707
309480;0.083502927
309495;0.037278153
309510;0.024500251
309525;0.015123634
309540;0.019356036
309555;0.037673116
309570;0.03890535
309585;0.037902424
309600;0.034912745
309615;0.01508446
309630;0.015180934
309645;0.015254368
309660;0.015311437
309675;0.015099842
309690;0.014987836
309705;0.015095433
309720;0.015405326
309735;0.015134778
309750;0.015341068
309765;0.015143909
309780;0.034272256
309795;0.032792931
309810;0.032192653
309825;0.029416261
309840;0.015163277
309855;0.028577441
309870;0.037472079
309885;0.036729427
309900;0.037976538
309915;0.025549661
309930;0.015974356
309945;0.015963134
309960;0.015958537
309975;0.016127353
309990;0.030439768
310005;0.643844577
310020;0.470174146
310035;0.266047149
310050;0.040131889
310065;0.053154336
310080;0.058231503
310095;0.596587743
310110;0.465366776
310125;0.102698319
310140;0.023988466
310155;0.044120398
310170;0.054624995
310185;0.075038126
310200;0.078504261
310215;0.05715565
310230;0.055347383
310245;0.056252959
310260;0.054825655
310275;0.150140944
310290;0.801995147
310305;0.807708181
310320;0.210698698
310335;0.066172483
310350;0.036820055
310365;0.032007299
310380;0.032763033
310395;0.032590476
310410;0.02926966
310425;0.020740117
310440;0.045892387
310455;0.053186241
310470;0.054997919
310485;0.047831332
310500;0.030434288
310515;0.031365107
310530;0.030904412
310545;0.030965929
310560;0.049513127
310575;0.054329658
310590;0.041865776
310605;0.041226536
310620;0.047125068
310635;0.05147158
310650;0.062470941
310665;0.039612673
310680;0.041965554
310695;0.053635634
310710;0.074986059
310725;0.215425699
310740;0.331215578
310755;0.320474479
310770;0.311163015
310785;0.331243899
310800;0.448578633
310815;0.126109212
310830;0.050318856
310845;0.072719125
310860;0.102624949
310875;0.101122952
310890;0.102019064
310905;0.122426115
310920;0.129321107
310935;0.079837708
310950;0.065598055
310965;0.065563831
310980;0.065200921
310995;0.065265516
311010;0.065272862
311025;0.038481184
311040;0.032852956
311055;0.031724631
311070;0.022341716
311085;0.033315461
311100;0.037446593
311115;0.037460027
311130;0.038572483
311145;0.035112512
311160;0.01506795
311175;0.015478223
311190;0.015254504
311205;0.015294744
311220;0.015132105
311235;0.015412224
311250;0.015162359
311265;0.015227406
311280;0.032647557
311295;0.032450391
311310;0.032464772
311325;0.030376527
311340;0.015378847
311355;0.01600636
311370;0.01607943
311385;0.015527459
311400;0.015746165
311415;0.479359932
311430;0.421075536
311445;0.389638671
311460;0.449377385
311475;0.256748884
311490;0.052600377
311505;0.394138534
311520;0.459855746
311535;0.294776843
311550;0.113711341
311565;0.469535772
311580;0.107298882
311595;0.098453364
311610;0.092798985
311625;0.099408816
311640;0.412103223
311655;0.052592006
311670;0.052313574
311685;0.043923936
311700;0.054427334
311715;0.055141233
311730;0.052527984
311745;0.130395965
311760;0.06432462
311775;0.063293179
311790;0.090209204
311805;0.49227824
311820;0.849639976
311835;0.349182995
311850;0.075119829
311865;0.034217205
311880;0.045034635
311895;0.035284999
311910;0.046012993
311925;0.515693908
311940;0.365646291
311955;0.07842761
311970;0.090909266
311985;0.06018524
312000;0.068492213
312015;0.080316106
312030;0.076389222
312045;0.075110891
312060;0.055178175
312075;0.030484128
312090;0.031055287
312105;0.03163643
312120;0.034101839
312135;0.049272041
312150;0.187843408
312165;0.289805492
312180;0.288122184
312195;0.268064778
312210;0.117766322
312225;0.031883002
312240;0.040417436
312255;0.042472222
312270;0.040683096
312285;0.099786924
312300;0.130372189
312315;0.13146885
312330;0.12875407
312345;0.128699798
312360;0.10960233
312375;0.068652299
312390;0.056839309
312405;0.057237283
312420;0.028635554
312435;0.016038715
312450;0.026343817
312465;0.032259432
312480;0.033985117
312495;0.032776288
312510;0.026160873
312525;0.015162385
312540;0.015622608
312555;0.015306212
312570;0.014977216
312585;0.015381771
312600;0.015485764
312615;0.014919178
312630;0.015397183
312645;0.037256531
312660;0.038299025
312675;0.036872352
312690;0.037032891
312705;0.019466389
312720;0.015095855
312735;0.015423384
312750;0.015366846
312765;0.021930723
312780;0.031915548
312795;0.033109542
312810;0.027962887
312825;0.01575545
312840;0.01530813
312855;0.01529422
312870;0.015512722
312885;0.034200631
312900;0.470712174
312915;0.459237165
312930;0.531670097
312945;0.44452672
312960;0.226854799
312975;0.635084927
312990;0.95970155
313005;0.872143721
313020;0.576436077
313035;0.294044533
313050;0.033495628
313065;0.02247639
313080;0.015602173
313095;0.0155155
313110;0.015366608
313125;0.026486913
313140;0.048477119
313155;0.048429939
313170;0.04735927
313185;0.044877409
313200;0.042095674
313215;0.04139904
313230;0.068358168
313245;0.681917451
313260;0.81488817
313275;0.440633593
313290;0.071460991
313305;0.042967356
313320;0.049120694
313335;0.048805823
313350;0.049241535
313365;0.036671512
313380;0.030823633
313395;0.032071881
313410;0.032206555
313425;0.017717719
313440;0.015141381
313455;0.015022772
313470;0.028886509
313485;0.037633507
313500;0.036904152
313515;0.036115643
313530;0.01947345
313545;0.03202516
313560;0.052159497
313575;0.053812588
313590;0.054148488
313605;0.074539862
313620;0.07559502
313635;0.078831605
313650;0.184219264
313665;0.315828981
313680;0.297547131
313695;0.312518521
313710;0.099814817
313725;0.058245091
313740;0.056095257
313755;0.055707906
313770;0.064664426
313785;0.056145996
313800;0.056052312
313815;0.067856023
313830;0.064501679
313845;0.083964231
313860;0.087864628
313875;0.090136299
313890;0.087936508
313905;0.064708044
313920;0.015898876
313935;0.015697955
313950;0.022816258
313965;0.033586912
313980;0.032717774
313995;0.032389075
314010;0.024170298
314025;0.015491805
314040;0.0150699
314055;0.015360046
314070;0.015291731
314085;0.015099834
314100;0.015405238
314115;0.015262711
314130;0.015125818
314145;0.015387459
314160;0.015154817
314175;0.037705846
314190;0.03727795
314205;0.037889913
314220;0.034319747
314235;0.014947091
314250;0.028975034
314265;0.033082264
314280;0.032524137
314295;0.032912168
314310;0.023785523
314325;0.015040461
314340;0.01789169
314355;0.034326549
314370;0.539316788
314385;0.430420656
314400;0.035383242
314415;0.224321526
314430;0.791104502
314445;0.509693399
314460;0.665298828
314475;0.645525
314490;0.529853071
314505;0.266004327
314520;0.353714351
314535;0.558765745
314550;0.421672033
314565;0.388279531
314580;0.216074408
314595;0.034567647
314610;0.034562548
314625;0.048582137
314640;0.030446151
314655;0.030907277
314670;0.038644305
314685;0.051313454
314700;0.051042435
314715;0.05188707
314730;0.052768651
314745;0.051357361
314760;0.040124328
314775;0.03010966
314790;0.037783893
314805;0.037125825
314820;0.058302906
314835;0.046667473
314850;0.056839373
314865;0.058668539
314880;0.061003807
314895;0.075354788
314910;0.07485522
314925;0.075151883
314940;0.069859799
314955;0.02611778
314970;0.015893778
314985;0.03582913
315000;0.037747022
315015;0.048478666
315030;0.06946837
315045;0.053767989
315060;0.136944205
315075;0.3691971
315090;0.360550468
315105;0.283699643
315120;0.353833032
315135;0.254038059
315150;0.087767947
315165;0.141119037
315180;0.140035132
315195;0.118541029
315210;0.132247428
315225;0.094208315
315240;0.097812239
315255;0.080998054
315270;0.082170515
315285;0.081044794
315300;0.066999565
315315;0.055599913
315330;0.055949869
315345;0.053407837
315360;0.038121778
315375;0.037573555
315390;0.037590155
315405;0.01563417
315420;0.015351243
315435;0.022309867
315450;0.032926422
315465;0.033116368
315480;0.034194784
315495;0.032306119
315510;0.015822463
315525;0.015440314
315540;0.015485915
315555;0.015450799
315570;0.015177374
315585;0.015405495
315600;0.015342653
315615;0.014932126
315630;0.015336575
315645;0.034884031
315660;0.038024379
315675;0.037752314
315690;0.033000107
315705;0.015288335
315720;0.015125824
315735;0.015213107
315750;0.015210984
315765;0.361056869
315780;0.482032804
315795;0.422794237
315810;0.085957863
315825;0.301821441
315840;0.586355023
315855;0.442637317
315870;0.200991886
315885;0.547790316
315900;0.10393989
315915;0.690617587
315930;0.520165543
315945;0.213732602
315960;0.05795253
315975;0.047166814
315990;0.04395007
316005;0.035126375
316020;0.152102801
316035;0.033857694
316050;0.026035146
316065;0.015312754
316080;0.02269695
316095;0.03279307
316110;0.033237397
316125;0.032459475
316140;0.042299141
316155;0.676807936
316170;0.581879473
316185;0.041398074
316200;0.015178243
316215;0.01517915
316230;0.04401501
316245;0.538041019
316260;0.551238475
316275;0.549584566
316290;0.558569525
316305;0.365457014
316320;0.034160616
316335;0.030204982
316350;0.015026282
316365;0.019169796
316380;0.050165421
316395;0.060541741
316410;0.06214693
316425;0.062528717
316440;0.053368133
316455;0.042919334
316470;0.025901334
316485;0.094688962
316500;0.264279368
316515;0.284185904
316530;0.305662809
316545;0.122676242
316560;0.052941617
316575;0.068716371
316590;0.051175221
316605;0.153810666
316620;0.173109043
316635;0.150883528
316650;0.153091253
316665;0.109938053
316680;0.057934596
316695;0.056786618
316710;0.056393896
316725;0.072385833
316740;0.074137237
316755;0.071722702
316770;0.048614985
316785;0.031465142
316800;0.022421156
316815;0.03853561
316830;0.038899157
316845;0.038941912
316860;0.035551591
316875;0.01613255
316890;0.016199782
316905;0.015916754
316920;0.015704228
316935;0.01548307
316950;0.015285272
316965;0.015388344
316980;0.015075499
316995;0.015223068
317010;0.015513527
317025;0.028842716
317040;0.031983757
317055;0.033098587
317070;0.032426542
317085;0.032608442
317100;0.029851069
317115;0.037157325
317130;0.037507061
317145;0.03778656
317160;0.025632685
317175;0.015326403
317190;0.015130336
317205;0.015163443
317220;0.015062197
