Time,sFH_FMU_UFH.mFlow_DHW,sFH_FMU_UFH.TDem_DHW
27904500,283.15,0
27905400,283.15,0
27906300,283.15,0
27907200,283.15,0
27908100,283.15,0
27909000,283.15,0
27909900,283.15,0
27910800,283.15,0
27911700,283.15,0
27912600,283.15,0
27913500,283.15,0
27914400,283.15,0
27915300,283.15,0
27916200,283.15,0
27917100,283.15,0
27918000,283.15,0
27918900,283.15,0
27919800,283.15,0
27920700,283.15,0
27921600,283.15,0
27922500,283.15,0
27923400,283.15,0
27924300,283.15,0
27925200,283.15,0
27926100,283.15,0
27927000,283.15,0
27927900,283.15,0
27928800,283.15,0
27929700,283.15,0
27930600,283.15,0
27931500,283.15,0
27932400,300.15,0.056666667
27933300,283.15,0
27934200,286.15,0.01
27935100,283.15,0
27936000,286.15,0.01
27936900,286.15,0.01
27937800,286.15,0.01
27938700,286.15,0.01
27939600,286.15,0.01
27940500,283.15,0
27941400,286.15,0.01
27942300,283.15,0
27943200,283.15,0
27944100,283.15,0
27945000,285.15,0.003333333
27945900,283.15,0
27946800,283.15,0
27947700,283.15,0
27948600,286.15,0.01
27949500,286.15,0.01
27950400,283.15,0
27951300,283.15,0
27952200,283.15,0
27953100,289.15,0.008888889
27954000,283.15,0
27954900,283.15,0
27955800,283.15,0
27956700,283.15,0
27957600,283.15,0
27958500,283.15,0
27959400,305,0.01
27960300,283.15,0
27961200,283.15,0
27962100,283.15,0
27963000,286.15,0.01
27963900,283.15,0
27964800,283.15,0
27965700,283.15,0
27966600,286.15,0.01
27967500,283.15,0
27968400,283.15,0
27969300,283.15,0
27970200,283.15,0
27971100,283.15,0
27972000,286.15,0.01
27972900,285.15,0.003333333
27973800,285.15,0.003333333
27974700,283.15,0
27975600,286.15,0.01
27976500,283.15,0
27977400,283.15,0
27978300,283.15,0
27979200,283.15,0
27980100,283.15,0
27981000,295.15,0.017777779
27981900,283.15,0
27982800,283.15,0
27983700,286.15,0.01
27984600,328.15,0.046666667
27985500,283.15,0
27986400,283.15,0
27987300,283.15,0
27988200,283.15,0
27989100,283.15,0
27990000,283.15,0
27990900,283.15,0
27991800,283.15,0
27992700,283.15,0
27993600,283.15,0
27994500,283.15,0
27995400,283.15,0
27996300,283.15,0
27997200,283.15,0
27998100,283.15,0
27999000,283.15,0
27999900,283.15,0
28000800,283.15,0
28001700,283.15,0
28002600,283.15,0
28003500,283.15,0
28004400,283.15,0
28005300,283.15,0
28006200,283.15,0
28007100,283.15,0
28008000,283.15,0
28008900,283.15,0
28009800,283.15,0
28010700,283.15,0
28011600,283.15,0
28012500,283.15,0
28013400,283.15,0
28014300,283.15,0
28015200,283.15,0
28016100,283.15,0
28017000,283.15,0
28017900,283.15,0
28018800,300.15,0.056666667
28019700,283.15,0
28020600,286.15,0.01
28021500,283.15,0
28022400,286.15,0.01
28023300,286.15,0.01
28024200,286.15,0.01
28025100,286.15,0.01
28026000,286.15,0.01
28026900,283.15,0
28027800,286.15,0.01
28028700,283.15,0
28029600,283.15,0
28030500,283.15,0
28031400,285.15,0.003333333
28032300,283.15,0
28033200,283.15,0
28034100,283.15,0
28035000,286.15,0.01
28035900,286.15,0.01
28036800,283.15,0
28037700,283.15,0
28038600,283.15,0
28039500,328.15,0.008888889
28040400,283.15,0
28041300,283.15,0
28042200,283.15,0
28043100,283.15,0
28044000,283.15,0
28044900,283.15,0
28045800,286.15,0.01
28046700,283.15,0
28047600,283.15,0
28048500,283.15,0
28049400,286.15,0.01
28050300,283.15,0
28051200,283.15,0
28052100,283.15,0
28053000,286.15,0.01
28053900,283.15,0
28054800,283.15,0
28055700,283.15,0
28056600,283.15,0
28057500,283.15,0
28058400,286.15,0.01
28059300,285.15,0.003333333
28060200,318.15,0.003333333
28061100,283.15,0
28062000,286.15,0.01
28062900,283.15,0
28063800,283.15,0
28064700,283.15,0
28065600,283.15,0
28066500,283.15,0
28067400,328.15,0.017777779
28068300,283.15,0
28069200,283.15,0
28070100,286.15,0.01
28071000,297.15,0.046666667
28071900,283.15,0
28072800,283.15,0
28073700,283.15,0
28074600,283.15,0
28075500,283.15,0
28076400,283.15,0
28077300,283.15,0
28078200,283.15,0
28079100,283.15,0
28080000,283.15,0
28080900,283.15,0
28081800,283.15,0
28082700,283.15,0
28083600,283.15,0
28084500,283.15,0
28085400,283.15,0
28086300,283.15,0
28087200,283.15,0
28088100,283.15,0
28089000,283.15,0
28089900,283.15,0
28090800,283.15,0
28091700,283.15,0
28092600,283.15,0
28093500,283.15,0
28094400,283.15,0
28095300,283.15,0
28096200,283.15,0
28097100,283.15,0
28098000,283.15,0
28098900,283.15,0
28099800,283.15,0
28100700,283.15,0
28101600,283.15,0
28102500,283.15,0
28103400,283.15,0
28104300,283.15,0
28105200,300.15,0.056666667
28106100,283.15,0
28107000,286.15,0.01
28107900,283.15,0
28108800,286.15,0.01
28109700,286.15,0.01
28110600,286.15,0.01
28111500,286.15,0.01
28112400,286.15,0.01
28113300,283.15,0
28114200,286.15,0.01
28115100,283.15,0
28116000,283.15,0
28116900,283.15,0
28117800,285.15,0.003333333
28118700,283.15,0
28119600,283.15,0
28120500,283.15,0
28121400,286.15,0.01
28122300,286.15,0.01
28123200,283.15,0
28124100,283.15,0
28125000,283.15,0
28125900,289.15,0.008888889
28126800,283.15,0
28127700,283.15,0
28128600,283.15,0
28129500,283.15,0
28130400,283.15,0
28131300,283.15,0
28132200,286.15,0.01
28133100,283.15,0
28134000,283.15,0
28134900,283.15,0
28135800,286.15,0.01
28136700,283.15,0
28137600,283.15,0
28138500,283.15,0
28139400,286.15,0.01
28140300,283.15,0
28141200,283.15,0
28142100,283.15,0
28143000,283.15,0
28143900,283.15,0
28144800,286.15,0.01
28145700,285.15,0.003333333
28146600,285.15,0.003333333
28147500,283.15,0
28148400,286.15,0.01
28149300,283.15,0
28150200,283.15,0
28151100,283.15,0
28152000,283.15,0
28152900,283.15,0
28153800,295.15,0.017777779
28154700,283.15,0
28155600,283.15,0
28156500,286.15,0.01
28157400,297.15,0.046666667
28158300,283.15,0
28159200,283.15,0
28160100,283.15,0
28161000,283.15,0
28161900,283.15,0
28162800,283.15,0
28163700,283.15,0
28164600,283.15,0
28165500,283.15,0
28166400,283.15,0
28167300,283.15,0
28168200,283.15,0
28169100,283.15,0
28170000,283.15,0
28170900,283.15,0
28171800,283.15,0
28172700,283.15,0
28173600,283.15,0
28174500,283.15,0
28175400,283.15,0
28176300,283.15,0
28177200,283.15,0
28178100,283.15,0
28179000,283.15,0
28179900,283.15,0
28180800,283.15,0
28181700,283.15,0
28182600,283.15,0
28183500,283.15,0
28184400,283.15,0
28185300,283.15,0
28186200,283.15,0
28187100,283.15,0
28188000,283.15,0
28188900,283.15,0
28189800,283.15,0
28190700,283.15,0
28191600,300.15,0.056666667
28192500,283.15,0
28193400,286.15,0.01
28194300,283.15,0
28195200,286.15,0.01
28196100,286.15,0.01
28197000,286.15,0.01
28197900,286.15,0.01
28198800,286.15,0.01
28199700,283.15,0
28200600,286.15,0.01
28201500,283.15,0
28202400,283.15,0
28203300,283.15,0
28204200,285.15,0.003333333
28205100,283.15,0
28206000,283.15,0
28206900,283.15,0
28207800,286.15,0.01
28208700,328.15,0.01
28209600,283.15,0
28210500,283.15,0
28211400,283.15,0
28212300,289.15,0.008888889
28213200,283.15,0
28214100,283.15,0
28215000,283.15,0
28215900,283.15,0
28216800,283.15,0
28217700,283.15,0
28218600,286.15,0.01
28219500,283.15,0
28220400,283.15,0
28221300,283.15,0
28222200,286.15,0.01
28223100,283.15,0
28224000,283.15,0
28224900,283.15,0
28225800,286.15,0.01
28226700,283.15,0
28227600,283.15,0
28228500,283.15,0
28229400,283.15,0
28230300,283.15,0
28231200,286.15,0.01
28232100,285.15,0.003333333
28233000,285.15,0.003333333
28233900,283.15,0
28234800,286.15,0.01
28235700,283.15,0
28236600,283.15,0
28237500,283.15,0
28238400,283.15,0
28239300,283.15,0
28240200,295.15,0.017777779
28241100,283.15,0
28242000,283.15,0
28242900,286.15,0.01
28243800,297.15,0.046666667
28244700,283.15,0
28245600,283.15,0
28246500,283.15,0
28247400,283.15,0
28248300,283.15,0
28249200,283.15,0
28250100,283.15,0
28251000,283.15,0
28251900,283.15,0
28252800,283.15,0
28253700,283.15,0
28254600,283.15,0
28255500,283.15,0
28256400,283.15,0
28257300,283.15,0
28258200,283.15,0
28259100,283.15,0
28260000,283.15,0
28260900,283.15,0
28261800,283.15,0
28262700,283.15,0
28263600,283.15,0
28264500,283.15,0
28265400,283.15,0
28266300,283.15,0
28267200,283.15,0
28268100,283.15,0
28269000,283.15,0
28269900,283.15,0
28270800,283.15,0
28271700,283.15,0
28272600,283.15,0
28273500,283.15,0
28274400,283.15,0
28275300,283.15,0
28276200,283.15,0
28277100,283.15,0
28278000,300.15,0.056666667
28278900,283.15,0
28279800,286.15,0.01
28280700,283.15,0
28281600,286.15,0.01
28282500,286.15,0.01
28283400,286.15,0.01
28284300,286.15,0.01
28285200,286.15,0.01
28286100,283.15,0
28287000,286.15,0.01
28287900,283.15,0
28288800,283.15,0
28289700,283.15,0
28290600,285.15,0.003333333
28291500,283.15,0
28292400,283.15,0
28293300,283.15,0
28294200,286.15,0.01
28295100,328.15,0.01
28296000,312.15,0
28296900,328.15,0
28297800,283.15,0
28298700,289.15,0.008888889
28299600,283.15,0
28300500,283.15,0
28301400,283.15,0
28302300,283.15,0
28303200,283.15,0
28304100,283.15,0
28305000,286.15,0.01
28305900,283.15,0
28306800,283.15,0
28307700,283.15,0
28308600,286.15,0.01
28309500,283.15,0
28310400,283.15,0
28311300,283.15,0
28312200,286.15,0.01
28313100,283.15,0
28314000,283.15,0
28314900,283.15,0
28315800,283.15,0
28316700,283.15,0
28317600,286.15,0.01
28318500,285.15,0.003333333
28319400,285.15,0.003333333
28320300,283.15,0
28321200,286.15,0.01
28322100,283.15,0
28323000,283.15,0
28323900,283.15,0
28324800,283.15,0
28325700,283.15,0
28326600,328.15,0.017777779
28327500,283.15,0
28328400,283.15,0
28329300,286.15,0.01
28330200,297.15,0.046666667
28331100,283.15,0
28332000,283.15,0
28332900,283.15,0
28333800,283.15,0
28334700,283.15,0
28335600,283.15,0
28336500,283.15,0
28337400,283.15,0
28338300,283.15,0
28339200,283.15,0
28340100,283.15,0
28341000,283.15,0
28341900,283.15,0
28342800,283.15,0
28343700,283.15,0
28344600,283.15,0
28345500,283.15,0
28346400,283.15,0
28347300,283.15,0
28348200,283.15,0
28349100,283.15,0
28350000,283.15,0
28350900,283.15,0
28351800,283.15,0
28352700,283.15,0
28353600,283.15,0
28354500,283.15,0
28355400,283.15,0
28356300,283.15,0
28357200,283.15,0
28358100,283.15,0
28359000,283.15,0
28359900,283.15,0
28360800,283.15,0
28361700,283.15,0
28362600,283.15,0
28363500,283.15,0
28364400,300.15,0.056666667
28365300,283.15,0
28366200,286.15,0.01
28367100,283.15,0
28368000,286.15,0.01
28368900,286.15,0.01
28369800,286.15,0.01
28370700,286.15,0.01
28371600,286.15,0.01
28372500,283.15,0
28373400,286.15,0.01
28374300,283.15,0
28375200,283.15,0
28376100,283.15,0
28377000,285.15,0.003333333
28377900,283.15,0
28378800,283.15,0
28379700,283.15,0
28380600,286.15,0.01
28381500,286.15,0.01
28382400,283.15,0
28383300,283.15,0
28384200,283.15,0
28385100,328.15,0.008888889
28386000,283.15,0
28386900,283.15,0
28387800,283.15,0
28388700,283.15,0
28389600,283.15,0
28390500,283.15,0
28391400,286.15,0.01
28392300,283.15,0
28393200,283.15,0
28394100,283.15,0
28395000,286.15,0.01
28395900,283.15,0
28396800,283.15,0
28397700,283.15,0
28398600,286.15,0.01
28399500,283.15,0
28400400,283.15,0
28401300,283.15,0
28402200,283.15,0
28403100,283.15,0
28404000,295,0.01
28404900,285.15,0.003333333
28405800,285.15,0.003333333
28406700,283.15,0
28407600,286.15,0.01
28408500,283.15,0
28409400,283.15,0
28410300,283.15,0
28411200,283.15,0
28412100,283.15,0
28413000,295.15,0.017777779
28413900,283.15,0
28414800,283.15,0
28415700,286.15,0.01
28416600,297.15,0.046666667
28417500,283.15,0
28418400,283.15,0
28419300,283.15,0
28420200,283.15,0
28421100,283.15,0
28422000,283.15,0
28422900,283.15,0
28423800,283.15,0
28424700,283.15,0
28425600,283.15,0
28426500,283.15,0
28427400,283.15,0
28428300,283.15,0
28429200,283.15,0
28430100,283.15,0
28431000,283.15,0
28431900,283.15,0
28432800,283.15,0
28433700,283.15,0
28434600,283.15,0
28435500,283.15,0
28436400,283.15,0
28437300,283.15,0
28438200,283.15,0
28439100,283.15,0
28440000,283.15,0
28440900,283.15,0
28441800,283.15,0
28442700,283.15,0
28443600,283.15,0
28444500,283.15,0
28445400,283.15,0
28446300,283.15,0
28447200,283.15,0
28448100,283.15,0
28449000,283.15,0
28449900,283.15,0
28450800,328.15,0.056666667
28451700,283.15,0
28452600,286.15,0.01
28453500,283.15,0
28454400,286.15,0.01
28455300,286.15,0.01
28456200,286.15,0.01
28457100,286.15,0.01
28458000,286.15,0.01
28458900,283.15,0
28459800,286.15,0.01
28460700,283.15,0
28461600,283.15,0
28462500,283.15,0
28463400,285.15,0.003333333
28464300,283.15,0
28465200,283.15,0
28466100,283.15,0
28467000,286.15,0.01
28467900,286.15,0.01
28468800,283.15,0
28469700,283.15,0
28470600,283.15,0
28471500,289.15,0.008888889
28472400,283.15,0
28473300,283.15,0
28474200,283.15,0
28475100,283.15,0
28476000,283.15,0
28476900,283.15,0
28477800,286.15,0.01
28478700,283.15,0
28479600,283.15,0
28480500,283.15,0
28481400,286.15,0.01
28482300,283.15,0
28483200,283.15,0
28484100,283.15,0
28485000,286.15,0.01
28485900,283.15,0
28486800,283.15,0
28487700,283.15,0
28488600,283.15,0
28489500,283.15,0
28490400,292,0.01
28491300,285.15,0.003333333
28492200,285.15,0.003333333
28493100,283.15,0
28494000,286.15,0.01
28494900,283.15,0
28495800,283.15,0
28496700,283.15,0
28497600,283.15,0
28498500,283.15,0
28499400,295.15,0.017777779
28500300,283.15,0
28501200,283.15,0
28502100,286.15,0.01
28503000,297.15,0.046666667
28503900,283.15,0
28504800,283.15,0
28505700,283.15,0
28506600,283.15,0
28507500,283.15,0
28508400,283.15,0
28509300,283.15,0
28510200,283.15,0
28511100,283.15,0
28512000,283.15,0
28512900,283.15,0
28513800,283.15,0
28514700,283.15,0
28515600,283.15,0
28516500,283.15,0
28517400,283.15,0
28518300,283.15,0
28519200,283.15,0
28520100,283.15,0
28521000,283.15,0
28521900,283.15,0
28522800,283.15,0
28523700,283.15,0
28524600,283.15,0
28525500,283.15,0
28526400,283.15,0
28527300,283.15,0
28528200,283.15,0
28529100,283.15,0
28530000,283.15,0
28530900,283.15,0
28531800,283.15,0
28532700,283.15,0
28533600,283.15,0
28534500,283.15,0
28535400,283.15,0
28536300,283.15,0
28537200,300.15,0.056666667
28538100,283.15,0
28539000,286.15,0.01
28539900,283.15,0
28540800,286.15,0.01
28541700,286.15,0.01
28542600,286.15,0.01
28543500,286.15,0.01
28544400,286.15,0.01
28545300,283.15,0
28546200,286.15,0.01
28547100,283.15,0
28548000,283.15,0
28548900,283.15,0
28549800,285.15,0.003333333
28550700,283.15,0
28551600,283.15,0
28552500,283.15,0
28553400,286.15,0.01
28554300,286.15,0.01
28555200,283.15,0
28556100,283.15,0
28557000,283.15,0
28557900,289.15,0.008888889
28558800,283.15,0
28559700,283.15,0
28560600,283.15,0
28561500,283.15,0
28562400,283.15,0
28563300,283.15,0
28564200,305,0.01
28565100,283.15,0
28566000,283.15,0
28566900,283.15,0
28567800,286.15,0.01
28568700,283.15,0
28569600,283.15,0
28570500,283.15,0
28571400,286.15,0.01
28572300,283.15,0
28573200,283.15,0
28574100,283.15,0
28575000,283.15,0
28575900,283.15,0
28576800,286.15,0.01
28577700,285.15,0.003333333
28578600,285.15,0.003333333
28579500,283.15,0
28580400,286.15,0.01
28581300,283.15,0
28582200,283.15,0
28583100,283.15,0
28584000,283.15,0
28584900,283.15,0
28585800,295.15,0.017777779
28586700,283.15,0
28587600,283.15,0
28588500,286.15,0.01
28589400,328.15,0.046666667
28590300,283.15,0
28591200,283.15,0
28592100,283.15,0
28593000,283.15,0
28593900,283.15,0
28594800,283.15,0
28595700,283.15,0
28596600,283.15,0
28597500,283.15,0
28598400,283.15,0
28599300,283.15,0
28600200,283.15,0
28601100,283.15,0
28602000,283.15,0
28602900,283.15,0
28603800,283.15,0
28604700,283.15,0
28605600,283.15,0
28606500,283.15,0
28607400,283.15,0
28608300,283.15,0
28609200,283.15,0
28610100,283.15,0
28611000,283.15,0
28611900,283.15,0
28612800,283.15,0
28613700,283.15,0
28614600,283.15,0
28615500,283.15,0
28616400,283.15,0
28617300,283.15,0
28618200,283.15,0
28619100,283.15,0
28620000,283.15,0
28620900,283.15,0
28621800,283.15,0
28622700,283.15,0
28623600,300.15,0.056666667
28624500,283.15,0
28625400,286.15,0.01
28626300,283.15,0
28627200,286.15,0.01
28628100,286.15,0.01
28629000,286.15,0.01
28629900,286.15,0.01
28630800,286.15,0.01
28631700,283.15,0
28632600,286.15,0.01
28633500,283.15,0
28634400,283.15,0
28635300,283.15,0
28636200,285.15,0.003333333
28637100,283.15,0
28638000,283.15,0
28638900,283.15,0
28639800,286.15,0.01
28640700,286.15,0.01
28641600,283.15,0
28642500,283.15,0
28643400,283.15,0
28644300,328.15,0.008888889
28645200,283.15,0
28646100,283.15,0
28647000,283.15,0
28647900,283.15,0
28648800,283.15,0
28649700,283.15,0
28650600,286.15,0.01
28651500,283.15,0
28652400,283.15,0
28653300,283.15,0
28654200,286.15,0.01
28655100,283.15,0
28656000,283.15,0
28656900,283.15,0
28657800,286.15,0.01
28658700,283.15,0
28659600,283.15,0
28660500,283.15,0
28661400,283.15,0
28662300,283.15,0
28663200,286.15,0.01
28664100,285.15,0.003333333
28665000,318.15,0.003333333
28665900,283.15,0
28666800,286.15,0.01
28667700,283.15,0
28668600,283.15,0
28669500,283.15,0
28670400,283.15,0
28671300,283.15,0
28672200,328.15,0.017777779
28673100,283.15,0
28674000,283.15,0
28674900,286.15,0.01
28675800,297.15,0.046666667
28676700,283.15,0
28677600,283.15,0
28678500,283.15,0
28679400,283.15,0
28680300,283.15,0
28681200,283.15,0
28682100,283.15,0
28683000,283.15,0
28683900,283.15,0
28684800,283.15,0
28685700,283.15,0
28686600,283.15,0
28687500,283.15,0
28688400,283.15,0
28689300,283.15,0
28690200,283.15,0
28691100,283.15,0
28692000,283.15,0
28692900,283.15,0
28693800,283.15,0
28694700,283.15,0
28695600,283.15,0
28696500,283.15,0
28697400,283.15,0
28698300,283.15,0
28699200,283.15,0
28700100,283.15,0
28701000,283.15,0
28701900,283.15,0
28702800,283.15,0
28703700,283.15,0
28704600,283.15,0
28705500,283.15,0
28706400,283.15,0
28707300,283.15,0
28708200,283.15,0
28709100,283.15,0
28710000,300.15,0.056666667
28710900,283.15,0
28711800,286.15,0.01
28712700,283.15,0
28713600,286.15,0.01
28714500,286.15,0.01
28715400,286.15,0.01
28716300,286.15,0.01
28717200,286.15,0.01
28718100,283.15,0
28719000,286.15,0.01
28719900,283.15,0
28720800,283.15,0
28721700,283.15,0
28722600,285.15,0.003333333
28723500,283.15,0
28724400,283.15,0
28725300,283.15,0
28726200,286.15,0.01
28727100,286.15,0.01
28728000,283.15,0
28728900,283.15,0
28729800,283.15,0
28730700,289.15,0.008888889
28731600,283.15,0
28732500,283.15,0
28733400,283.15,0
28734300,283.15,0
28735200,283.15,0
28736100,283.15,0
28737000,286.15,0.01
28737900,283.15,0
28738800,283.15,0
28739700,283.15,0
28740600,286.15,0.01
28741500,283.15,0
28742400,283.15,0
28743300,283.15,0
28744200,286.15,0.01
28745100,283.15,0
28746000,283.15,0
28746900,283.15,0
28747800,283.15,0
28748700,283.15,0
28749600,286.15,0.01
28750500,285.15,0.003333333
28751400,285.15,0.003333333
28752300,283.15,0
28753200,286.15,0.01
28754100,283.15,0
28755000,283.15,0
28755900,283.15,0
28756800,283.15,0
28757700,283.15,0
28758600,295.15,0.017777779
28759500,283.15,0
28760400,283.15,0
28761300,286.15,0.01
28762200,297.15,0.046666667
28763100,283.15,0
28764000,283.15,0
28764900,283.15,0
28765800,283.15,0
28766700,283.15,0
28767600,283.15,0
28768500,283.15,0
28769400,283.15,0
28770300,283.15,0
28771200,283.15,0
28772100,283.15,0
28773000,283.15,0
28773900,283.15,0
28774800,283.15,0
28775700,283.15,0
28776600,283.15,0
28777500,283.15,0
28778400,283.15,0
28779300,283.15,0
28780200,283.15,0
28781100,283.15,0
28782000,283.15,0
28782900,283.15,0
28783800,283.15,0
28784700,283.15,0
28785600,283.15,0
28786500,283.15,0
28787400,283.15,0
28788300,283.15,0
28789200,283.15,0
28790100,283.15,0
28791000,283.15,0
28791900,283.15,0
28792800,283.15,0
28793700,283.15,0
28794600,283.15,0
28795500,283.15,0
28796400,300.15,0.056666667
28797300,283.15,0
28798200,286.15,0.01
28799100,283.15,0
28800000,286.15,0.01
28800900,286.15,0.01
28801800,286.15,0.01
28802700,286.15,0.01
28803600,286.15,0.01
28804500,283.15,0
28805400,286.15,0.01
28806300,283.15,0
28807200,283.15,0
28808100,283.15,0
28809000,285.15,0.003333333
28809900,283.15,0
28810800,283.15,0
28811700,283.15,0
28812600,286.15,0.01
28813500,328.15,0.01
28814400,283.15,0
28815300,283.15,0
28816200,283.15,0
28817100,289.15,0.008888889
28818000,283.15,0
28818900,283.15,0
28819800,283.15,0
28820700,283.15,0
28821600,283.15,0
28822500,283.15,0
28823400,286.15,0.01
28824300,283.15,0
28825200,283.15,0
28826100,283.15,0
28827000,286.15,0.01
28827900,283.15,0
28828800,283.15,0
28829700,283.15,0
28830600,286.15,0.01
